Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
2,3,Create a customizable knowledge base using Freshdesk,https://freshdesk.com/helpdesk-management/knowledge-base,http://freshdesk.com.br/,Português,28,85,false,true,false,false,false,false,2017-04-28,2017-11-17,false,false
2,4,Create Self Service Experience to Gain Customer Satisfaction | Freshdesk,https://freshdesk.com/self-service,http://freshdesk.com.br/,Português,28,108,false,true,false,false,false,false,2017-04-27,2017-11-28,false,false
2,3,Meet the Freshdesk Team | Freshdesk Customer Support Software,https://freshdesk.com/company/leadership-team,http://freshdesk.com.br/,Português,28,85,false,true,false,false,false,false,2017-04-27,2017-10-10,false,true
1,4,Multichannel Customer Support Software from Freshdesk,http://freshdesk.com/multichannel-support,http://freshdesk.com.br/,Português,20,108,false,true,false,false,false,false,2014-11-26,2017-11-28,false,false
1,3,Helpdesk Automation to make Customer Support simple,https://freshdesk.com/helpdesk-automation,http://freshdesk.com.br/,Português,28,84,false,true,false,false,false,false,2017-04-29,2017-11-17,false,false
1,3,Powerful Ticketing Features for Customer Support with Freshdesk,http://freshdesk.com/ticketing,http://freshdesk.com.br/,Português,22,103,false,true,false,false,false,false,2014-11-26,2017-11-28,false,false
1,3,Powerful Ticketing Features for Customer Support with Freshdesk,http://freshdesk.com/ticketing,http://blog.freshdesk.com.br/,Português,35,99,false,true,false,false,false,false,2016-07-12,2017-10-10,false,true
1,3,Measure and track performance using helpdesk reports,https://freshdesk.com/reporting,http://freshdesk.com.br/,Português,28,113,false,true,false,false,false,false,2017-04-27,2017-11-28,false,false
1,3,Convert Facebook comments & Twitter mentions into Help desk tickets | Social Customer Service Software - Freshdesk,https://freshdesk.com/customer-engagement/social-customer-service,http://freshdesk.com.br/,Português,29,81,false,true,false,false,false,false,2017-05-03,2017-11-23,false,false
1,3,Create a self service experience that supports your brand,http://freshdesk.com/self-service,http://freshdesk.com.br/,Português,20,102,false,true,false,false,false,false,2014-11-26,2017-12-09,false,false
1,3,Create a self service experience that supports your brand,http://freshdesk.com/self-service,http://blog.freshdesk.com.br/,Português,34,98,false,true,false,false,false,false,2016-08-31,2017-10-22,false,true
1,3,Freshdesk is recognized in the Gartner CRM CEC Magic Quadrant for the 2nd consecutive year,https://freshdesk.com/resources/gartner-magic-quadrant-2017,http://freshdesk.com.br/,Português,53,51,false,true,false,false,false,false,2017-09-10,2017-11-28,false,false
1,3,Online Time Tracking for Support Tickets & Agents | Make Invoicing & Customer Billing easy with Freshdesk Help desk Software,https://freshdesk.com/helpdesk-management/time-tracking,http://freshdesk.com.br/,Português,28,79,false,true,false,false,false,false,2017-04-29,2017-11-17,false,false
1,3,Freshdesk - Affiliates,https://freshdesk.com/resellers/become-affiliate,http://freshdesk.com.br/,Português,30,73,false,true,false,false,false,false,2017-04-28,2017-10-17,false,false
1,3,Take your business global with multilingual support capabilities,https://freshdesk.com/scaling-support/multilingual-support,http://freshdesk.com.br/,Português,28,74,false,true,false,false,false,false,2017-04-28,2017-11-17,false,false
1,3,"80,000 companies of all sizes use Freshdesk for customer support",https://freshdesk.com/customers,http://freshdesk.com.br/,Português,29,89,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,Beautiful email newsletters in a powerful helpdesk | The Campaign Monitor app for Freshdesk,https://freshdesk.com/apps/campaign-monitor-email-services-integrates-freshdesk-helpdesk,http://freshdesk.com.br/,Português,49,50,false,true,false,false,false,false,2017-06-21,2017-10-07,false,false
1,3,Startups get Freshdesk 300% Free for a Whole Year,http://freshdesk.com/pricing/startup,http://freshdesk.com.br/,Português,20,106,false,true,false,false,false,false,2014-11-27,2017-11-17,false,false
1,0,"List-of-Domains.org - Alexa website ranking for Wednesday, 07-Oct-2015 Page 131",http://webnamelist.com/alexa/Alexa_131.html,http://freshdesk.com.br/,freshdesk.com.br,4964,196,false,true,false,false,false,false,2015-10-07,2017-11-15,false,true
1,3,Canned Responses and Response Templates in Support Helpdesk,https://freshdesk.com/helpdesk-automation/canned-responses,http://freshdesk.com.br/,Português,28,79,false,true,false,false,false,false,2017-04-27,2017-11-28,false,false
1,3,Freshdesk’s Feedback widget | Ticket forms where you want,http://freshdesk.com/customer-engagement/feedback-widget,http://freshdesk.com.br/,Português,20,76,false,true,false,false,false,false,2014-11-26,2017-12-09,false,false
1,3,Freshdesk’s Feedback widget | Ticket forms where you want,http://freshdesk.com/customer-engagement/feedback-widget,http://blog.freshdesk.com.br/,Português,33,73,false,true,false,false,false,false,2016-08-16,2017-10-22,false,true
1,3,Freshdesk Pricing Plans | Freshdesk help desk software trial,https://freshdesk.com/pricing?_bk=fresh%20desk%20pricing&_bm=p&_bn=g&_bt=56981517597&device=c&gclid=CNep-NTIy80CFdBZhgodLPQKcQ,http://freshdesk.com.br/,Português,65,65,false,true,false,false,false,false,2017-11-07,2017-11-07,false,false
1,3,Freshdesk’s Feedback widget | Ticket forms where you want,https://freshdesk.com/customer-engagement/feedback-widget,http://freshdesk.com.br/,Português,29,83,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,Freshdesk Academy | Learn how to use Freshdesk for free,https://freshdesk.com/academy,http://freshdesk.com.br/,Português,49,50,false,true,false,false,false,false,2017-07-01,2017-11-17,false,false
1,3,Dispatch'r - In-House Automation in Customer Support Software.,https://freshdesk.com/helpdesk-automation/automatic-ticket-dispatch,http://freshdesk.com.br/,Português,29,83,false,true,false,false,false,false,2017-05-03,2017-10-07,false,false
1,3,The SurveyMonkey app for Freshdesk | Get Deeper Insights into your Customers' Minds,https://freshdesk.com/apps/customer-satisfaction-surveymonkey,http://freshdesk.com.br/,Português,49,52,false,true,false,false,false,false,2017-06-09,2017-09-27,false,false
1,3,Support multiple products from one Freshdesk help desk account | Single Ticketing tool that lets you support customers through multiple inboxes and portals,https://freshdesk.com/scaling-support/multiple-product-helpdesk,http://freshdesk.com.br/,Português,29,85,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,"Supervisor - Helpdesk Automation | Close, Escalate Tickets & Manage Customer Frustration",https://freshdesk.com/helpdesk-automation/supervise-support-process,http://freshdesk.com.br/,Português,28,79,false,true,false,false,false,false,2017-04-27,2017-09-27,false,false
1,3,Measure and track performance using helpdesk reports,http://freshdesk.com/reporting,http://freshdesk.com.br/,Português,20,102,false,true,false,false,false,false,2014-11-27,2017-11-28,false,false
1,3,Knowledge Base Management made easy with Freshdesk's Help desk Software | Maintain updated KB articles for improved Customer Support & Satisfaction,http://freshdesk.com/helpdesk-management/knowledge-base,http://freshdesk.com.br/,Português,25,67,false,true,false,false,false,false,2014-04-21,2017-12-09,false,false
1,3,Help Desk Customer Satisfaction Survey | Appraise your helpdesk services with Freshdesk’s Customer Satisfaction Surveys & Reports,http://freshdesk.com/customer-engagement/customer-satisfaction-survey,http://freshdesk.com.br/,Português,20,60,false,true,false,false,false,false,2015-02-18,2017-12-09,false,false
1,3,Measure and track performance using helpdesk reports,http://freshdesk.com/reporting,http://blog.freshdesk.com.br/,Português,33,103,false,true,false,false,false,false,2016-07-12,2017-10-10,false,true
1,3,Customer Support from your Facebook brand page | Bring your helpdesk right into Facebook,https://freshdesk.com/customer-engagement/facebook-support-app,http://freshdesk.com.br/,Português,29,78,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,Customer Support Software & Ticketing System | Freshdesk,http://freshdesk.com/?gclid=CPbPyvCEv8YCFcsAcwodqxoEsg,http://freshdesk.com.br/,Português,65,64,false,true,false,false,false,false,2017-10-17,2017-11-17,false,false
1,3,Zendesk Alternative - See why Freshdesk is the best in the market!,http://freshdesk.com/compare-helpdesks/zendesk-vs-freshdesk,http://blog.freshdesk.com.br/,Português,35,67,false,true,false,false,false,false,2016-09-04,2017-10-17,false,true
1,3,Zendesk Alternative - See why Freshdesk is the best in the market!,http://freshdesk.com/compare-helpdesks/zendesk-vs-freshdesk,http://freshdesk.com.br/,Português,22,71,false,true,false,false,false,false,2014-11-27,2017-11-28,false,false
1,3,Convert your Support E-mails to Knowledge Base Solutions instantly with Freshdesk Help desk Software,https://freshdesk.com/helpdesk-automation/support-emails-knowledge-base,http://freshdesk.com.br/,Português,28,79,false,true,false,false,false,false,2017-04-29,2017-10-02,false,false
1,3,Get the Best-in-class Helpdesk Ticket Management Solution | Freshdesk - Your online Trouble Ticketing Software,http://freshdesk.com/helpdesk-management/ticketing-system,http://blog.freshdesk.com.br/,Português,33,73,false,true,false,false,false,false,2016-06-27,2017-10-10,false,true
1,3,Get the Best-in-class Helpdesk Ticket Management Solution | Freshdesk - Your online Trouble Ticketing Software,http://freshdesk.com/helpdesk-management/ticketing-system,http://freshdesk.com.br/,Português,25,65,false,true,false,false,false,false,2014-04-21,2017-11-28,false,false
1,3,Freshdesk - Google Apps for Work integration,https://freshdesk.com/integrations/google-apps-help-desk-integration,http://freshdesk.com.br/,Português,66,57,false,true,false,false,false,false,2017-10-22,2017-12-09,false,false
1,3,The Best Helpdesk Software | Freshdesk,https://freshdesk.com/solutions/helpdesk-software,http://freshdesk.com.br/,Português,67,71,false,true,false,false,false,false,2017-10-22,2017-12-09,false,false
1,3,Get from call center to conversation | Freshfone - integrated voice support from Freshdesk,http://freshdesk.com/freshfone,http://freshdesk.com.br/,Português,20,78,false,true,false,false,false,false,2014-11-27,2017-12-09,false,false
1,3,Link tickets in Freshdesk,https://freshdesk.com/ticketing/linked-tickets,http://freshdesk.com.br/,Português,65,62,false,true,false,false,false,false,2017-10-17,2017-11-17,false,false
1,3,Support customers across multiple channels with Freshdesk | Never lose a potential customer again,https://freshdesk.com/helpdesk-management/multichannel-customer-support,http://freshdesk.com.br/,Português,28,84,false,true,false,false,false,false,2017-04-28,2017-11-17,false,false
1,3,Freshdesk Feature Comparison | Must-haves for a best-in-class help desk solution | See which freshdesk plan suits you best!,http://freshdesk.com/helpdesk-features,http://freshdesk.com.br/,Português,28,100,false,true,false,false,false,false,2014-04-21,2017-11-17,false,false
1,3,Freshdesk Feature Comparison | Must-haves for a best-in-class help desk solution | See which freshdesk plan suits you best!,http://freshdesk.com/helpdesk-features,http://blog.freshdesk.com.br/,Português,35,115,false,true,false,false,false,false,2016-07-21,2017-10-17,false,true
1,3,Why Freshdesk | The best value help desk solution,http://freshdesk.com/best-help-desk,http://freshdesk.com.br/,Português,20,74,false,true,false,false,false,false,2014-11-15,2017-12-09,false,false
1,3,Assign tickets to agents within a group automatically,https://freshdesk.com/helpdesk-automation/automatic-ticket-assignment,http://freshdesk.com.br/,Português,56,62,false,true,false,false,false,false,2017-10-02,2017-11-17,false,false
1,3,Help Desk Customer Satisfaction Survey | Appraise your helpdesk services with Freshdesk’s Customer Satisfaction Surveys & Reports,https://freshdesk.com/customer-engagement/customer-satisfaction-survey,http://freshdesk.com.br/,Português,28,80,false,true,false,false,false,false,2017-04-29,2017-11-17,false,false
1,3,Multiple Business Hours in Helpdesk Software,https://freshdesk.com/helpdesk-customization/multiple-business-hours,http://freshdesk.com.br/,Português,53,60,false,true,false,false,false,false,2017-09-10,2017-09-27,false,false
1,3,Parent-child ticketing for collaboration,https://freshdesk.com/ticketing/parent-child,http://freshdesk.com.br/,Português,53,52,false,true,false,false,false,false,2017-09-10,2017-11-28,false,false
1,3,Multiple Time Zone Help Desk | Support your customers round the clock with Freshdesk Global Helpdesk,https://freshdesk.com/scaling-support/multiple-time-zone-helpdesk,http://freshdesk.com.br/,Português,29,80,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,Permissions and Roles in Helpdesk Software,https://freshdesk.com/helpdesk-customization/customizable-agent-roles,http://freshdesk.com.br/,Português,28,81,false,true,false,false,false,false,2017-04-28,2017-11-17,false,false
1,3,Never miss out on important conversations | Freshdesk's Email Notifications,https://freshdesk.com/helpdesk-automation/email-notifications,http://freshdesk.com.br/,Português,28,82,false,true,false,false,false,false,2017-04-29,2017-11-17,false,false
1,3,Portal Customization | Put up your brand colors in your support portal,https://freshdesk.com/helpdesk-customization/portal-customization,http://freshdesk.com.br/,Português,28,83,false,true,false,false,false,false,2017-04-29,2017-11-17,false,false
1,3,Observer - Event Triggered Automation in Customer Support Software,https://freshdesk.com/helpdesk-automation/observer,http://freshdesk.com.br/,Português,29,83,false,true,false,false,false,false,2017-05-03,2017-10-07,false,false
1,3,Conheça as melhores ferramentas para facilitar o atendimento ao cliente,https://enotas.com.br/blog/conheca-as-melhores-ferramentas-para-facilitar-o-atendimento-ao-cliente/,http://freshdesk.com.br/,Freshdesk,11,37,false,true,false,false,false,false,2017-10-07,2017-11-24,false,false
1,3,Dependent Ticket Fields | Create custom ticket fields to suit your needs,https://freshdesk.com/helpdesk-customization/dependent-fields-helpdesk-tickets,http://freshdesk.com.br/,Português,29,78,false,true,false,false,false,false,2017-05-03,2017-10-07,false,false
1,3,Helpdesk ticketing software,http://freshdesk.com/ticketing/,http://freshdesk.com.br/,Português,65,62,false,true,false,false,false,false,2017-10-10,2017-11-28,false,false
1,3,Detect and Avoid Support Agent Collision,https://freshdesk.com/scaling-support/agent-collision-detection,http://freshdesk.com.br/,Português,28,79,false,true,false,false,false,false,2017-04-27,2017-09-27,false,false
1,3,Webinars by Freshdesk,https://freshdesk.com/webinars,http://freshdesk.com.br/,Português,53,53,false,true,false,false,false,false,2017-09-16,2017-11-17,false,false
1,3,The Agent's Starter Kit to Efficient Customer Support,https://freshdesk.com/resources/whitepaper/starter-kit-efficient-customer-support,http://freshdesk.com.br/,Português,65,60,false,true,false,false,false,false,2017-11-11,2017-11-28,true,false
1,3,Customer Support Software & Ticketing System | Freshdesk,https://freshdesk.com/?ref=yogrow,http://freshdesk.com.br/,Português,65,64,false,true,false,false,false,false,2017-10-22,2017-11-23,false,false
1,3,Customer Support Software & Ticketing System | Freshdesk,https://freshdesk.com/?webdesignrepo,http://freshdesk.com.br/,Português,65,64,false,true,false,false,false,false,2017-10-30,2017-11-28,false,false
1,3,Online Time Tracking for Support Tickets & Agents | Make Invoicing & Customer Billing easy with Freshdesk Help desk Software,http://freshdesk.com/helpdesk-management/time-tracking,http://freshdesk.com.br/,Português,25,61,false,true,false,false,false,false,2014-04-20,2017-11-28,false,false
1,3,Online Time Tracking for Support Tickets & Agents | Make Invoicing & Customer Billing easy with Freshdesk Help desk Software,http://freshdesk.com/helpdesk-management/time-tracking,http://blog.freshdesk.com.br/,Português,33,69,false,true,false,false,false,false,2016-07-21,2017-10-17,false,true
1,3,Customer Support Software & Ticketing System | Freshdesk,http://urlm.com.br/g/o/p/551795,http://freshdesk.com.br/,Português,81,48,false,true,false,false,false,false,2017-10-17,2017-10-17,false,false
1,0,Customer Support Software & Ticketing System | Freshdesk,http://vidyapur.com/redirect?url=http%3A%2F%2Ffreshdesk.com%2F,http://freshdesk.com.br/,Português,81,46,false,true,false,false,false,false,2017-10-10,2017-11-11,false,false
1,3,Looking for Assistly Alternatives? See how Freshdesk is the best alternative to Assistly (now Desk.com),http://freshdesk.com/compare-helpdesks/desk-vs-freshdesk,http://freshdesk.com.br/,Português,21,73,false,true,false,false,false,false,2014-11-27,2017-11-28,false,false
1,3,Helpdesk for Heathcare | Freshdesk signup for FREE,http://freshdesk.com/helpdesk-healthcare,http://blog.freshdesk.com.br/,Português,33,64,false,true,false,false,false,false,2016-07-12,2017-10-10,false,true
1,3,"Social Media Help desk - Engage, Socialize, Support with Freshdesk Software",http://freshdesk.com/customer-engagement/social-media-help-desk,http://freshdesk.com.br/,Português,20,71,false,true,false,false,false,false,2014-11-27,2017-11-23,false,false
1,3,Detailed Call Metrics to measure performance & optimize Phone Support,https://freshdesk.com/multichannel-support/phone-support/call-lifetime-metrics,http://freshdesk.com.br/,Português,28,78,false,true,false,false,false,false,2017-04-28,2017-10-02,false,false
1,3,Customer Support Software & Ticketing System | Freshdesk,http://freshdesk.com/?ref=maqtoob,http://freshdesk.com.br/,Português,65,62,false,true,false,false,false,false,2017-10-10,2017-11-28,false,false
1,3,Gamification in Freshdesk,http://freshdesk.com/gamification-of-support-help-desk,http://freshdesk.com.br/,Português,65,63,false,true,false,false,false,false,2017-10-22,2017-11-23,false,false
1,3,Customer Support Software & Ticketing System | Freshdesk,http://freshdesk.com/?_bk=customer%20management%20software%20for%20small%20businesses&_bm=b&_bt=51367085637,http://freshdesk.com.br/,Português,65,64,false,true,false,false,false,false,2017-10-22,2017-11-07,false,false
1,3,Scenario Workflow Automation in Helpdesk Software,https://freshdesk.com/helpdesk-automation/scenario-automations,http://freshdesk.com.br/,Português,49,55,false,true,false,false,false,false,2017-06-14,2017-09-27,false,false
1,3,Job and Time Management right within your Help Desk,https://freshdesk.com/apps/workflowmax-time-management-support-app,http://freshdesk.com.br/,Português,56,55,false,true,false,false,false,false,2017-09-22,2017-10-07,false,false
1,3,Access Email Marketing Campaigns while you support | The Constant Contact app for Freshdesk,https://freshdesk.com/apps/constant-contact-campaigns-integrates-freshdesk-helpdesk,http://freshdesk.com.br/,Português,53,54,false,true,false,false,false,false,2017-09-16,2017-10-02,false,false
1,3,Assign tickets to agents within a group automatically,http://freshdesk.com/helpdesk-automation/automatic-ticket-assignment,http://freshdesk.com.br/,Português,20,75,false,true,false,false,false,false,2014-11-27,2017-11-17,false,false
1,3,Deliver great support without worrying about data security,http://freshdesk.com/secure-helpdesk,http://freshdesk.com.br/,Português,20,100,false,true,false,false,false,false,2014-11-27,2017-12-09,false,false
1,3,Manage your help desk | Freshdesk Customer Support Software,https://freshdesk.com/helpdesk-management,http://freshdesk.com.br/,Português,28,82,false,true,false,false,false,false,2017-04-27,2017-11-28,false,false
1,3,Cloud Helpdesk Software | Freshdesk,http://freshdesk.com/best-help-desk/cloud-help-desk-software/,http://freshdesk.com.br/,Português,65,64,false,true,false,false,false,false,2017-10-10,2017-11-28,false,false
1,3,Hosted Helpdesk Support Software | Sign Up for Freshdesk,http://freshdesk.com/best-help-desk/hosted-help-desk?gclid=%2A,http://freshdesk.com.br/,Português,65,63,false,true,false,false,false,false,2017-10-22,2017-11-07,false,false
1,2,Twitter - Freshdesk Integration | Convert tweets & twitter DMs into help desk tickets,https://freshdesk.com/apps/help-desk-ticketing-twitter,http://freshdesk.com.br/,Português,49,52,false,true,false,false,false,false,2017-06-21,2017-10-17,false,true
1,3,The Ultimate Guide To Choosing An Online Helpdesk,https://freshdesk.com/resources/whitepaper/online-helpdesk-guide,http://freshdesk.com.br/,Português,29,73,false,true,false,false,false,false,2017-05-03,2017-12-09,false,false
1,3,Help desk Software for NGOs & Nonprofits | Freshdesk FREE SignUp,http://freshdesk.com/industries/help-desk-software-ngo-nonprofits,http://blog.freshdesk.com.br/,Português,33,68,false,true,false,false,false,false,2016-07-27,2017-10-17,false,true
1,3,"Freshdesk integrates with FreshBooks | Helpdesk Time Tracking, Timesheet reporting, Customer Invoicing gets easy",https://freshdesk.com/apps/help-desk-invoicing-freshbooks,http://freshdesk.com.br/,Português,49,52,false,true,false,false,false,false,2017-06-14,2017-09-27,false,false
1,2,CRM Integrations,https://freshdesk.com/crm-integrations,http://freshdesk.com.br/,Português,28,76,false,true,false,false,false,false,2017-04-27,2017-10-10,false,true
1,3,Freshdesk Academy | Learn how to use Freshdesk for free,https://freshdesk.com/academy/courses,http://freshdesk.com.br/,Português,53,64,false,true,false,false,false,false,2017-09-16,2017-11-17,false,false
1,3,The QuickBooks app for Freshdesk makes it easy to charge your customers for support,https://freshdesk.com/apps/quickbooks,http://freshdesk.com.br/,Português,49,52,false,true,false,false,false,false,2017-06-16,2017-10-02,false,false
1,3,Provide remote customer support using Freshdesk’s help desk software,https://freshdesk.com/scaling-support/remote-customer-support,http://freshdesk.com.br/,Português,36,74,false,true,false,false,false,false,2017-01-25,2017-11-28,false,false
1,3,Help desk Software for Real Estate | Freshdesk FREE SignUp,https://freshdesk.com/industries/help-desk-software-real-estate,http://freshdesk.com.br/,Português,28,77,false,true,false,false,false,false,2017-04-28,2017-10-02,false,false
1,3,How self service can help drive efficiency in your organization,https://freshdesk.com/resources/whitepaper/why-self-service,http://freshdesk.com.br/,Português,65,58,false,true,false,false,false,false,2017-10-17,2017-11-17,false,false
1,3,Best Customer Service Software for Government Agencies | Freshdesk Help Desk,https://freshdesk.com/industries/customer-service-government-organizations,http://freshdesk.com.br/,Português,29,74,false,true,false,false,false,false,2017-04-28,2017-10-02,false,false
1,3,Customer Service at your School / College gets better with Freshdesk Help desk Software,https://freshdesk.com/industries/customer-service-schools-colleges,http://freshdesk.com.br/,Português,57,61,false,true,false,false,false,false,2017-09-22,2017-11-23,false,false
1,3,The Capsule CRM app for Freshdesk | Integrate your CRM and support helpdesk to improve your customer experience,https://freshdesk.com/apps/capsule-crm-freshdesk-helpdesk,http://freshdesk.com.br/,Português,49,50,false,true,false,false,false,false,2017-06-15,2017-10-02,false,false
