"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Crawl Depth","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"http://www.neoassist.com/img/logo-endeavor-branco.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","42146","0","0.0","1","0","0","0.0","0","0","0","0","","0.3","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/logo-endeavor-branco.png"
"http://www.neoassist.com/img/social/linkedin_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9469","0","0.0","1","0","0","0.0","0","0","0","0","","0.306","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/linkedin_neo.png"
"http://www.neoassist.com/img/social/instagram_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","12145","0","0.0","1","0","0","0.0","0","0","0","0","","0.163","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/instagram_neo.png"
"http://www.neoassist.com/img/central_relacionamento_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","21683","0","0.0","1","0","0","0.0","0","0","0","0","","0.152","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/central_relacionamento_neo.png"
"http://www.neoassist.com/img/social/blog_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11720","0","0.0","1","0","0","0.0","0","0","0","0","","0.148","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/blog_neo.png"
"http://www.neoassist.com/dist/js/parallax.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6661","0","0.0","1","0","0","0.0","0","0","0","0","","0.156","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/parallax.min.js"
"http://www.neoassist.com/img/controle-reclamacoes.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14624","0","0.0","2","0","0","0.0","0","0","0","0","","0.16","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/controle-reclamacoes.png"
"http://www.neoassist.com/img/social/facebook_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7394","0","0.0","1","0","0","0.0","0","0","0","0","","0.15","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/facebook_neo.png"
"http://www.neoassist.com/img/clients/mauricio-maelaro.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","61453","0","0.0","1","0","0","0.0","0","0","0","0","","0.15","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/mauricio-maelaro.jpg"
"http://www.neoassist.com/assets/css/ie10-viewport-bug-workaround.css","text/html","404","Not Found","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2560","0","0.0","1","0","0","0.0","0","0","0","0","","0.146","Wed, 09 Aug 2017 09:41:46 GMT","","","http://www.neoassist.com/assets/css/ie10-viewport-bug-workaround.css"
"http://www.neoassist.com/img/clients/arezzo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","29780","0","0.0","1","0","0","0.0","0","0","0","0","","0.149","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/arezzo.png"
"http://www.neoassist.com/email","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Email","5","Benefícios do Gerenciador de Emails","35","Atendimento Inteligente","23","Telefonia","9","","","","37838","724","12.93673","1","34","20","100.0","42","19","15","8","810b0e3d5930e3073b1744bbd4980395","0.174","","","","http://www.neoassist.com/email"
"http://www.neoassist.com/img/barreira-troca-departamento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15190","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/barreira-troca-departamento.png"
"http://www.neoassist.com/unico-parceiro","text/html","200","OK","NeoAssist | Único Parceiro - Omnichannel","40","335","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Uma única solução para sua área de atendimento ao cliente","57","Porque ter um único parceiro para o atendimento ao cliente","58","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","33545","688","13.653302","1","49","20","100.0","37","19","15","8","45bdfba55c811a083c54465eefb752b6","0.192","","","","http://www.neoassist.com/unico-parceiro"
"http://www.neoassist.com/dist/js/wow.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7082","0","0.0","1","0","0","0.0","0","0","0","0","","0.178","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/wow.min.js"
"http://www.neoassist.com/img/central-facebook.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","399786","0","0.0","2","0","0","0.0","0","0","0","0","","0.202","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/central-facebook.png"
"http://www.neoassist.com/dist/js/bootstrap.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","36868","0","0.0","1","0","0","0.0","0","0","0","0","","0.143","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/bootstrap.min.js"
"http://www.neoassist.com/img/indicadores-estrategicos.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15359","0","0.0","2","0","0","0.0","0","0","0","0","","0.166","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/indicadores-estrategicos.png"
"http://www.neoassist.com/style.css","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","22486","0","0.0","1","0","0","0.0","0","0","0","0","","0.155","Tue, 07 Nov 2017 14:07:56 GMT","","","http://www.neoassist.com/style.css"
"http://www.neoassist.com/img/clients/netfarma.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","47314","0","0.0","1","0","0","0.0","0","0","0","0","","0.151","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/netfarma.png"
"http://www.neoassist.com/img/aumentar-receita.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14992","0","0.0","2","0","0","0.0","0","0","0","0","","0.163","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/aumentar-receita.png"
"http://www.neoassist.com/img/desenho_solucao_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15359","0","0.0","1","0","0","0.0","0","0","0","0","","0.15","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/desenho_solucao_neo.png"
"http://www.neoassist.com/cultura-neo","text/html","200","OK","NeoAssist | Cultura Neo","23","192","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Cultura NeoAssist","17","Transformar o atendimento no Brasil e no mundo","46","Produto de Qualidade","20","Atendimento de Excelência","25","","","","27640","307","7.6555715","1","46","20","100.0","35","19","15","8","75c8be8c2943a5ce12980c595bd5ad3f","0.153","","","","http://www.neoassist.com/cultura-neo"
"http://www.neoassist.com/img/barreira-troca-canal.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17733","0","0.0","2","0","0","0.0","0","0","0","0","","0.31","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/barreira-troca-canal.png"
"http://www.neoassist.com/img/barreira-repetir-historia.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","18103","0","0.0","2","0","0","0.0","0","0","0","0","","0.294","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/barreira-repetir-historia.png"
"http://www.neoassist.com/img/time/customer-success.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","31458","0","0.0","2","0","0","0.0","0","0","0","0","","0.175","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/customer-success.jpg"
"http://www.neoassist.com/img/barreira-informacoes-corretas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16369","0","0.0","2","0","0","0.0","0","0","0","0","","0.295","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/barreira-informacoes-corretas.png"
"http://www.neoassist.com/img/plataforma_omnichannel_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10365","0","0.0","1","0","0","0.0","0","0","0","0","","0.311","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/plataforma_omnichannel_neo.png"
"http://www.neoassist.com/img/registro_manual_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9544","0","0.0","2","0","0","0.0","0","0","0","0","","0.294","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/registro_manual_neo.png"
"http://www.neoassist.com/img/clients/faculdade-sumare.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","89036","0","0.0","1","0","0","0.0","0","0","0","0","","0.297","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/faculdade-sumare.png"
"http://www.neoassist.com/img/controle_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14626","0","0.0","1","0","0","0.0","0","0","0","0","","0.156","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/controle_neo.png"
"http://www.neoassist.com/dist/js/owl.carousel.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","23890","0","0.0","1","0","0","0.0","0","0","0","0","","0.151","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/owl.carousel.min.js"
"http://www.neoassist.com/img/esteja-disponivel-neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","20584","0","0.0","2","0","0","0.0","0","0","0","0","","0.185","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/esteja-disponivel-neoassist.png"
"http://www.neoassist.com/img/forca-relacionamento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","136405","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/forca-relacionamento.png"
"http://www.neoassist.com/assets/js/ie-emulation-modes-warning.js","text/html","404","Not Found","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2560","0","0.0","1","0","0","0.0","0","0","0","0","","0.32","Wed, 09 Aug 2017 09:41:46 GMT","","","http://www.neoassist.com/assets/js/ie-emulation-modes-warning.js"
"http://www.neoassist.com/reducao-custos","text/html","200","OK","NeoAssist | Redução de Custos","29","254","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Reduza custos e otimize sua o relacionamento com clientes","57","Reduza custos mantendo a alta qualidade no atendimento","54","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","33471","671","13.208448","1","48","20","100.0","37","19","15","8","43a2e15c1b737455851b94720a1db2fa","0.193","","","","http://www.neoassist.com/reducao-custos"
"http://www.neoassist.com/img/processos-manuais.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6355","0","0.0","2","0","0","0.0","0","0","0","0","","0.16","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/processos-manuais.png"
"http://www.neoassist.com/img/reducao-contatos.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","23723","0","0.0","2","0","0","0.0","0","0","0","0","","0.177","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/reducao-contatos.png"
"http://www.neoassist.com/img/atenda-mais-melhor.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10327","0","0.0","2","0","0","0.0","0","0","0","0","","0.158","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/atenda-mais-melhor.png"
"http://www.neoassist.com/img/aumentar-satisfacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","20584","0","0.0","2","0","0","0.0","0","0","0","0","","0.151","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/aumentar-satisfacao.png"
"http://www.neoassist.com/img/logo-white.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5126","0","0.0","1","0","0","0.0","0","0","0","0","","0.156","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/logo-white.png"
"http://www.neoassist.com/img/elogios.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","20584","0","0.0","2","0","0","0.0","0","0","0","0","","0.154","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/elogios.png"
"http://www.neoassist.com/img/time/projetos-bauru.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","43825","0","0.0","2","0","0","0.0","0","0","0","0","","0.157","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/projetos-bauru.jpg"
"http://www.neoassist.com/img/logo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5662","0","0.0","1","0","0","0.0","0","0","0","0","","0.155","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/logo.png"
"http://www.neoassist.com/img/muitos-operadores.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16414","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/muitos-operadores.png"
"http://www.neoassist.com/chat","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Chat","4","Benefícios da Chat","18","Atendimento Inteligente","23","E-mail","6","","","","37501","685","12.269006","1","34","20","100.0","42","19","15","8","aa5bed5615bcd744a50ad77c78c4ffd5","0.161","","","","http://www.neoassist.com/chat"
"http://www.neoassist.com/dist/js/jquery.nicescroll.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","57983","0","0.0","1","0","0","0.0","0","0","0","0","","0.152","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/jquery.nicescroll.min.js"
"http://www.neoassist.com/img/sistemas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","4112","0","0.0","2","0","0","0.0","0","0","0","0","","0.225","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/sistemas.png"
"http://www.neoassist.com/img/tempo-real.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","92623","0","0.0","2","0","0","0.0","0","0","0","0","","0.191","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/tempo-real.png"
"http://www.neoassist.com/img/otimizacao-atendimento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","19705","0","0.0","2","0","0","0.0","0","0","0","0","","0.176","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/otimizacao-atendimento.png"
"http://www.neoassist.com/atendimento-inteligente","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Atendimento Inteligente","23","Benefícios do Atendimento Inteligente","37","E-mail","6","Telefonia","9","","","","38679","754","12.870033","1","34","20","100.0","42","19","15","8","170045549980916abb9d44c2862cf752","0.18","","","","http://www.neoassist.com/atendimento-inteligente"
"http://www.neoassist.com/img/transicao-informacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","67623","0","0.0","2","0","0","0.0","0","0","0","0","","0.157","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/transicao-informacao.png"
"http://www.neoassist.com/img/monitoramento-gestores.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15621","0","0.0","2","0","0","0.0","0","0","0","0","","0.162","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/monitoramento-gestores.png"
"http://www.neoassist.com/img/atendimento-proativo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","263404","0","0.0","2","0","0","0.0","0","0","0","0","","0.316","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/atendimento-proativo.png"
"http://www.neoassist.com/img/aumento-conversoes.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15359","0","0.0","2","0","0","0.0","0","0","0","0","","0.151","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/aumento-conversoes.png"
"http://www.neoassist.com/img/24-7.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","147445","0","0.0","2","0","0","0.0","0","0","0","0","","0.172","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/24-7.png"
"http://www.neoassist.com/img/custos-operacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15113","0","0.0","2","0","0","0.0","0","0","0","0","","0.301","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/custos-operacao.png"
"http://www.neoassist.com/img/time/TI.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","36547","0","0.0","2","0","0","0.0","0","0","0","0","","0.159","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/TI.jpg"
"http://www.neoassist.com/img/conteudo-rico.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","243140","0","0.0","2","0","0","0.0","0","0","0","0","","0.312","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/conteudo-rico.png"
"http://www.neoassist.com/js/main.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7083","0","0.0","1","0","0","0.0","0","0","0","0","","0.164","Fri, 10 Feb 2017 17:32:59 GMT","","","http://www.neoassist.com/js/main.js"
"http://www.neoassist.com/img/reducao_custos_neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15113","0","0.0","2","0","0","0.0","0","0","0","0","","0.306","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/reducao_custos_neoassist.png"
"http://www.neoassist.com/img/social/twitter_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10422","0","0.0","1","0","0","0.0","0","0","0","0","","0.152","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/twitter_neo.png"
"http://www.neoassist.com/img/customizacao_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8428","0","0.0","1","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/customizacao_neo.png"
"http://www.neoassist.com/dist/css/animate.min.css","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","55922","0","0.0","1","0","0","0.0","0","0","0","0","","0.312","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/css/animate.min.css"
"http://www.neoassist.com/img/automacao-respostas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","28246","0","0.0","2","0","0","0.0","0","0","0","0","","0.15","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/automacao-respostas.png"
"http://www.neoassist.com/img/transicao-canais-neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10365","0","0.0","2","0","0","0.0","0","0","0","0","","0.309","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/transicao-canais-neoassist.png"
"http://www.neoassist.com/img/facebook_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7394","0","0.0","2","0","0","0.0","0","0","0","0","","0.162","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/facebook_neo.png"
"http://www.neoassist.com/gestao-metricas","text/html","200","OK","NeoAssist | Métricas e Gestão","29","242","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Tenha controle total da sua área de atendimento a cliente","57","Saiba o que está acontecendo na sua operação","44","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","32934","601","11.86312","1","48","20","100.0","37","19","15","8","ec72c40d003666271ea7681d15109fb7","0.171","","","","http://www.neoassist.com/gestao-metricas"
"http://www.neoassist.com/img/reducao-demanda.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5605","0","0.0","2","0","0","0.0","0","0","0","0","","0.159","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/reducao-demanda.png"
"http://www.neoassist.com/dist/css/owl.theme.css","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1665","0","0.0","1","0","0","0.0","0","0","0","0","","0.155","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/css/owl.theme.css"
"http://www.neoassist.com/img/sem-oportunidade.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9876","0","0.0","2","0","0","0.0","0","0","0","0","","0.175","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/sem-oportunidade.png"
"http://www.neoassist.com/img/alimentar-sistemas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","66639","0","0.0","2","0","0","0.0","0","0","0","0","","0.307","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/alimentar-sistemas.png"
