"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Crawl Depth","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"https://www.acelerato.com/atendimento/software-helpdesk/","text/html; charset=UTF-8","200","OK","Software de Help Desk online - Teste Grátis","43","352","Software de Help Desk Online - Teste Grátis. Tranforme o atendimento da sua empresa e tenha clientes muito mais satisfeitos. Faça a Avaliação Gratuita.","151","892","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Software de Help Desk online, Atendimento, Help Desk, Help Desk Grátis, Atendimento ao Cliente, email, email, ouvidoria, Controle, Sistema, Bluesoft, Satisfação, Produtividade, SLA, Administrar, Atender Clientes, atendimento online, cliente, ouvir cliente, SAC, software sac, sistema sac, sac para empresas ","521","Software de Help Desk online para sua Empresa.","46","Crie sua conta gratuitamente","28","Crie sua conta e faça o teste grátis por 15 dias","48","","","https://www.acelerato.com/atendimento/software-helpdesk/","31606","727","14.8959055","1","58","58","100.0","68","48","25","22","4c46f4deb3fe2954924f3f581fa6bf47","0.174","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/atendimento/software-helpdesk/"
"https://www.acelerato.com/atendimento/","text/html; charset=UTF-8","200","OK","Software de Help Desk Online e Atendimento ao Cliente","53","446","O Acelerato é um Software de Help Desk Online e Atendimento ao cliente para gerenciamento de chamados e ideias com suporte por e-mail. Avaliação gratuita.","154","927","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas   ","215","Software de Help Desk e Atendimento Online para sua Empresa","59","Tenha um Help Desk de qualidade e eficiente. Controle chamados e melhore a Satisfação de seus clientes.","103","Crie sua conta gratuitamente","28","","","https://www.acelerato.com/atendimento/","67255","1976","18.807524","1","168","58","100.0","156","74","24","22","59d072fe4923a472e19d626ca413c4dc","0.15","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/atendimento/"
"https://www.acelerato.com/assets/images/feature-tour/quadro-chamados.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","63497","0","0.0","2","7","4","6.9","0","0","0","0","","0.149","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/quadro-chamados.png"
"https://www.acelerato.com/atendimento/sistema-de-atendimento-online/","text/html; charset=UTF-8","200","OK","Sistema de atendimento online - Acelerato","41","336","Sistema de Atendimento online para sua Empresa. Dê voz à seus clientes e transforme reclamações em oportunidade. Avaliação Grátis. Bem melhor que e-mail.","153","932","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Atendimento, Help Desk, Atendimento ao Cliente, email, e-mail, ouvidoria, Controle, Sistema, Bluesoft, Satisfação, Produtividade, SLA, Administrar, Atender Clientes, atendimento online, cliente, ouvir cliente, SAC, software sac, sistema sac, sac para empresas ","474","Sistema de Atendimento Online e Help desk.","42","Crie sua conta gratuitamente","28","Está procurando um Sistema de Atendimento Online?","49","","","https://www.acelerato.com/atendimento/sistema-de-atendimento-online/","22888","342","10.1144705","1","58","58","100.0","57","38","16","14","69febf369c7b170d057afb3bb244d76d","0.154","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/atendimento/sistema-de-atendimento-online/"
"https://www.acelerato.com/assets/images/feature-tour/spaces.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","81922","0","0.0","2","1","1","1.72","0","0","0","0","","0.142","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/spaces.png"
"https://www.acelerato.com/assets/images/feature-tour/apontamento-ticket.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","48051","0","0.0","2","2","2","3.45","0","0","0","0","","0.162","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/apontamento-ticket.png"
"https://www.acelerato.com/assets/images/feature-tour/small/apontamento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","61742","0","0.0","2","0","0","0.0","0","0","0","0","","0.141","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/apontamento.png"
"https://www.acelerato.com/assets/images/feature-tour/filtros-lista-tickets.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","94507","0","0.0","2","2","1","1.72","0","0","0","0","","0.146","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/filtros-lista-tickets.png"
"https://www.acelerato.com/assets/images/feature-tour/small/relatorio-produtividade.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","72334","0","0.0","2","0","0","0.0","0","0","0","0","","0.147","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/relatorio-produtividade.png"
"https://www.acelerato.com/assets/images/depoimentos/futurama.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","6767","0","0.0","2","0","0","0.0","0","0","0","0","","0.425","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/depoimentos/futurama.jpg"
"https://www.acelerato.com/assets/images/feature-tour/ticket-avaliado.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","96471","0","0.0","2","3","2","3.45","0","0","0","0","","0.427","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/ticket-avaliado.png"
"https://www.acelerato.com/assets/images/feature-tour/small/chamados-organizacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","17514","0","0.0","2","0","0","0.0","0","0","0","0","","0.422","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/chamados-organizacao.png"
"https://www.acelerato.com/assets/images/feature-tour/cadastro-equipes.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","75164","0","0.0","2","1","1","1.72","0","0","0","0","","0.434","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/cadastro-equipes.png"
"https://www.acelerato.com/assets/images/logos/logo_bluesoft.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","3112","0","0.0","1","0","0","0.0","0","0","0","0","","0.147","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/logos/logo_bluesoft.png"
"https://www.acelerato.com/atendimento/controle-de-chamados/","text/html; charset=UTF-8","200","OK","Sistema de Controle de chamados - Acelerato","43","365","O Melhor e Mais Completo Sistema de Controle de chamados do mercado. Acompanhe, avalie e priorize os chamados da sua empresa. Avaliação gratuíta.","145","898","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas   ","215","Sistema de Controle de Chamados, Gestão Ágil e Help desk","56","Crie sua conta gratuitamente","28","Você está buscando um Sistema de Controle de chamados online para centralizar todos os chamados de seus clientes?","113","","","https://www.acelerato.com/atendimento/controle-de-chamados/","22987","363","10.710402","1","58","58","100.0","58","38","16","14","7d1c3a0babbda1ddb2e9c23064b474","0.158","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/atendimento/controle-de-chamados/"
"https://www.acelerato.com/assets/images/imagens/gerente.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","16778","0","0.0","2","0","0","0.0","0","0","0","0","","0.142","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/imagens/gerente.png"
"https://www.acelerato.com/assets/images/feature-tour/pagina-space.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","61498","0","0.0","2","6","4","6.9","0","0","0","0","","0.146","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/pagina-space.png"
"https://www.acelerato.com/assets/images/feature-tour/small/email-ticket.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","13920","0","0.0","2","0","0","0.0","0","0","0","0","","0.14","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/email-ticket.png"
"https://www.acelerato.com/assets/images/feature-tour/small/filtros-busca-avancada.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","39841","0","0.0","2","0","0","0.0","0","0","0","0","","0.153","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/filtros-busca-avancada.png"
"https://www.acelerato.com/projetos/projetos-ageis/","text/html; charset=UTF-8","200","OK","Projetos Ágeis - Acelerato","26","206","Gestão de Projetos Ágeis. Torne o trabalho visível e melhore a comunicação! Aumento sua produtividade. Avaliação Gratuita. Comece a usar agora!","143","851","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Gestão de Projetos,Gestão de Projetos Ágeis, Visibilidade, Gestão à Vista, Kanban, Scrum, XP, Projetos Ágeis, Gestão Ágil, Agilidade, Gestão do Backlog, Backlog Grooming, Priorizar Backlog, Product Owner ","418","Sistema de Gestão de Projetos Ágeis","35","Priorização de Backlog, Estimativas, Kanban, Planejamento de Releases, Burn Down e muito mais.","94","Crie sua conta gratuitamente","28","","","https://www.acelerato.com/projetos/projetos-ageis/","27340","485","11.781273","1","58","58","100.0","67","48","17","15","b59971e36c3293dd7bbf3896dbb6ff94","0.142","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/projetos/projetos-ageis/"
"https://www.acelerato.com/assets/images/feature-tour/vazao-media.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","61244","0","0.0","2","2","2","3.45","0","0","0","0","","0.143","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/vazao-media.png"
"https://www.acelerato.com/assets/images/feature-tour/estimar-backlog.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","106949","0","0.0","2","4","4","6.9","0","0","0","0","","0.142","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/estimar-backlog.png"
"https://www.acelerato.com/assets/images/segmentos-tour/sac.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","5292","0","0.0","1","0","0","0.0","0","0","0","0","","0.142","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/segmentos-tour/sac.png"
"https://www.acelerato.com/resources/apresentacao-help-desk/","text/html; charset=UTF-8","200","OK","Apresentação módulo de Help Desk","32","286","Confira aqui uma apresentação sobre o módulo de Help Desk do Acelerato. Veja como ele pode te ajudar a gerenciar seus Projetos com muito mais eficiência.","153","919","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Acelerato, gestão de Projetos, Kanban ","252","Apresentação módulo de Help Desk","32","Confira aqui uma apresentação sobre o módulo de Help Desk do Acelerato.","71","Tenha um Atendimento ao cliente fantástico em questão de segundos.","66","","","https://www.acelerato.com/resources/apresentacao-help-desk/","23960","534","14.682804","2","6","4","6.9","59","39","23","21","b72175234d9ef631a2dec7741dbc9682","0.142","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/resources/apresentacao-help-desk/"
"https://www.acelerato.com/assets/images/feature-tour/cadastro.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","70697","0","0.0","2","2","2","3.45","0","0","0","0","","0.147","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/cadastro.png"
"https://www.acelerato.com/assets/images/feature-tour/small/filtros-lista-tickets.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","59033","0","0.0","2","0","0","0.0","0","0","0","0","","0.145","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/small/filtros-lista-tickets.png"
"https://www.acelerato.com/resources/","text/html; charset=UTF-8","200","OK","Recursos e Downloads - Acelerato","32","276","Treinamentos e webinares online, melhores práticas, infográficos, e-books, caso de clientes e muito mais na página de recursos do Acelerato.","140","822","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Cases, Histórias de Clientes ","243","Conteúdos, Apresentações e Downloads","36","Tenha um Atendimento ao cliente fantástico em questão de segundos.","66","","0","","","https://www.acelerato.com/resources/","24803","427","11.77277","1","58","58","100.0","84","47","16","14","271e76ac229780ac55d868ede66e540a","0.143","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/resources/"
"https://www.acelerato.com/assets/images/feature-tour/backlog-hierarquia.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","136391","0","0.0","2","1","1","1.72","0","0","0","0","","0.141","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/backlog-hierarquia.png"
"https://www.acelerato.com/projetos/workflow/","text/html; charset=UTF-8","200","OK","Workflow Acelerato - Fluxos de Trabalho Inteligente","51","411","Gerencie Projetos e defina diferentes Fluxos de Trabalho (workflow) rapidamente. A maneira mais fácil de Gerenciar seus Projetos. Faça o teste Grátis.","150","875","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Gestão de Projetos,Gestão de Projetos Ágeis, Visibilidade, Gestão à Vista, Kanban, Projetos Ágeis, Gestão Ágil, Agilidade, Gestão do Backlog, Backlog Grooming, Projetos, Fluxo de trabalho, Workflow ","412","Workflow Acelerato","18","Fluxos de Trabalho Inteligente. A maneira mais fácil de Gerenciar seus Projetos.","80","Crie sua conta gratuitamente","28","","","https://www.acelerato.com/projetos/workflow/","32609","834","16.878777","1","116","58","100.0","73","52","23","21","86ea99b5a346c33b55ce415f9af3b6f4","0.142","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/projetos/workflow/"
"https://www.acelerato.com/resources/ebooks/guia-help-desk/","text/html; charset=UTF-8","200","OK","Guia de Boas Práticas de Help Desk","34","292","Baixe agora gratuitamente o nosso e-book guia de Boas práticas de Help Desk - Benefícios, Dicas e Tendências.","109","655","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas   ","215","Se o cliente tem sempre a razão, que tal dar um tom mais profissional ao seu atendimento?","89","O que é Help Desk?","18","O que você encontrará no E-book","31","","","https://www.acelerato.com/resources/ebooks/guia-help-desk/","22336","480","14.044592","2","4","2","3.45","57","39","12","10","90b0caee713cea9bb81eb09ed0271a5a","0.142","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/resources/ebooks/guia-help-desk/"
"https://www.acelerato.com/assets/images/resources/capas-apresentacaoes/acelerato-para-gestao-de-projetos-ageis-1-638.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","60254","0","0.0","2","0","0","0.0","0","0","0","0","","0.142","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/resources/capas-apresentacaoes/acelerato-para-gestao-de-projetos-ageis-1-638.jpg"
"https://www.acelerato.com/assets/images/resources/ebook-dicas-po/thumb-hd-03.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","34048","0","0.0","3","0","0","0.0","0","0","0","0","","0.147","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/resources/ebook-dicas-po/thumb-hd-03.png"
"https://www.acelerato.com/resources/apresentacao-audit/","text/html; charset=UTF-8","200","OK","Apresentação módulo de Autidoria","32","273","Confira aqui uma apresentação sobre o módulo de Auditoria do Acelerato. Identifique divergências de informações, riscos e oportunidades.","136","798","Ágil, Gestão, Atendimento, Help Desk, Helpdesk, Atendimento ao Cliente, Scrum, XP, Kanban, Projetos, Software, Controle, Sistema, Bluesoft, Management, Trial, Avaliação, Controle de Processos, Controle de tarefas  Acelerato, Auditoria, audit ","242","Apresentação módulo de Autidoria","32","Confira aqui uma apresentação sobre o módulo de Auditoria do Acelerato.","71","Tenha um Atendimento ao cliente fantástico em questão de segundos.","66","","","https://www.acelerato.com/resources/apresentacao-audit/","23866","534","15.226683","2","4","2","3.45","59","39","23","21","518a64a09e2fe815303764bb4c6a787d","0.425","Thu, 07 Dec 2017 11:49:54 GMT","","","https://www.acelerato.com/resources/apresentacao-audit/"
"https://www.acelerato.com/assets/images/imagens/workflow/workflow-dev.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","67231","0","0.0","2","1","1","1.72","0","0","0","0","","0.145","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/imagens/workflow/workflow-dev.png"
"https://www.acelerato.com/assets/images/feature-tour/workflow-criacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","","","46389","0","0.0","2","1","1","1.72","0","0","0","0","","0.432","Thu, 07 Dec 2017 11:48:46 GMT","","","https://www.acelerato.com/assets/images/feature-tour/workflow-criacao.png"
